Series Name,Series Code,Country Name,Country Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
GDP per capita (current US$),NY.GDP.PCAP.CD,Central African Republic,CAF,66.77009521,71.99320347,71.43909954,72.83982885,78.39352492,81.42826997,83.6115982,84.84324535,97.08480547,93.01876961,91.47264874,95.41896067,106.9448798,123.4949062,125.6634114,165.7933972,194.6007531,216.6045049,258.0683554,293.166651,330.0029473,284.6377618,303.2508417,263.9894692,252.7485896,338.7483079,434.3751153,459.1660548,476.0208591,452.9665593,512.850879,475.2761464,471.9406393,413.9594767,267.0062766,340.39968,299.6194897,271.1433006,272.1015401,273.4279279,243.8775801,242.5757268,253.4106704,283.6753481,309.1902428,317.8776779,340.4145171,388.4777717,446.2287704,452.9222365,459.7769818,515.2095035,525.867504,352.2268549,394.856933,351.8797548,372.1354561,414.7403223,435.9322966,426.4087531,435.4692478,461.137511,427.0580962,445.028196
GDP per capita (current US$),NY.GDP.PCAP.CD,Chad,TCD,103.5374816,108.1646492,113.5985459,115.8045869,119.8280812,124.9652473,127.3426622,129.9451139,128.7240439,131.1865594,127.9564554,134.0981084,153.0770055,165.4012768,163.1104041,211.6990249,208.0313121,220.6792993,258.2416939,228.1012324,234.3349607,198.8870058,180.4890555,171.308123,186.7885936,207.9619512,208.6351825,219.4792181,270.3970496,252.8271273,298.3670792,310.659553,298.5673114,226.9211579,178.9531808,209.8925997,223.2333882,207.3165614,226.328772,192.269472,168.1176582,200.3610081,225.947311,298.2498817,460.0670183,664.597656,716.6677684,806.7103188,936.4941371,808.1615235,896.8767046,988.19416,969.6161428,980.0835444,1017.787762,774.4116031,691.9800774,662.897473,720.2651014,701.621201,643.7722157,685.690315,699.4632545,719.3848752
GDP per capita (current US$),NY.GDP.PCAP.CD,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41229.01427,43247.686,44318.2211,42678.27703,45279.64194,49428.30976,57200.46646,58550.65717,63665.31535,75148.34944,..,..,..,..,..,..,..,..,55411.7048,54904.09967,59433.37324,58564.3501,54357.93445,64502.53118,64501.27424,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Chile,CHL,504.8011378,580.8886467,663.5877697,645.9453735,675.8260439,679.1242457,781.8061009,756.7312343,757.7412897,865.7143067,931.1267372,1089.310862,1166.388586,1632.387356,1547.798245,716.3445515,956.8486225,1273.087701,1435.841297,1929.00724,2531.573261,2965.37426,1653.986333,1700.162365,1619.374375,1437.375712,1510.016989,1750.264117,2015.930285,2280.265388,2483.560863,2790.616555,3333.958668,3520.932956,4010.970991,5094.393489,5376.770578,5789.705048,5467.188187,4980.010802,5102.968761,4610.592695,4477.187852,4823.257421,6185.303788,7560.543668,9418.274927,10456.83239,10797.04737,10204.55885,12764.59312,14637.75616,15397.78045,15842.15917,14675.15086,13567.35722,13788.24001,15034.05844,15820.03337,14616.20725,13162.59135,16185.91477,15411.17395,17093.24197
GDP per capita (current US$),NY.GDP.PCAP.CD,China,CHN,89.52021424,75.80556079,70.90915243,74.31337177,85.49824259,98.4864177,104.3241848,96.58917883,91.4723839,100.1295372,113.1625778,118.654144,131.8855585,157.0891109,160.1476879,178.3396141,165.4042624,185.4205374,156.3963885,183.9831522,194.8047222,197.0714745,203.3349195,225.4319289,250.713969,294.4588485,281.9281209,251.811957,283.5376952,310.8819124,317.884673,333.1421454,366.4606923,377.3898395,473.4899164,609.6043379,709.4158882,781.7425612,828.594691,873.2923363,959.3604314,1053.112314,1148.514257,1288.637491,1508.667916,1753.414192,2099.21943,2693.958732,3468.327063,3832.227457,4550.473944,5614.386022,6300.58218,7020.386074,7636.07434,8016.445595,8094.390167,8817.045608,9905.406383,10143.86022,10408.71955,12617.5051,12662.58317,12614.06099
GDP per capita (current US$),NY.GDP.PCAP.CD,Colombia,COL,256.9628473,280.5791374,296.8938047,280.9934943,336.7220688,315.2123295,288.5758901,301.1363825,299.9226051,316.3050073,344.3325998,365.3459511,395.9876223,460.6007113,540.2261889,559.6814415,641.5507204,796.5561923,930.4062021,1092.304564,1275.996593,1358.485452,1421.921688,1381.120048,1333.370911,1189.869402,1166.300797,1188.551777,1254.531546,1238.603367,1467.547436,1491.856728,1720.568558,1920.398966,2314.90099,2571.46819,2652.103881,2860.04094,2595.543011,2236.072926,2546.850214,2465.007012,2421.162104,2305.170507,2811.459451,3448.538323,3782.603496,4762.083069,5534.689447,5245.951585,6392.758026,7392.943598,8096.801508,8263.641929,8167.472842,6228.651621,5936.261022,6449.970988,6782.03792,6436.509215,5308.164707,6182.955944,6657.086697,6979.725135
GDP per capita (current US$),NY.GDP.PCAP.CD,Comoros,COM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,646.3605345,580.9410199,530.2043595,538.0568569,505.1009277,523.6951852,723.1827601,850.4331274,873.6247033,813.8460197,996.5280531,958.9211501,1009.710262,977.4743806,674.1373079,823.6766103,801.26122,721.6273006,717.3181317,726.4888885,654.1804308,691.041978,761.9478882,959.2289876,1090.427169,1103.195417,1155.085675,1289.79485,1454.650909,1409.106672,1384.063283,1526.832639,1483.951558,1595.989818,1608.687877,1322.936776,1357.26623,1414.58669,1531.33781,1510.797324,1519.586781,1577.470841,1484.892465,1587.161896
GDP per capita (current US$),NY.GDP.PCAP.CD,"Congo, Dem. Rep.",COD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,230.8757768,272.0507931,140.2119333,130.3757303,130.8165421,135.8888891,135.4773904,99.75725083,392.6263338,148.4471235,168.9448053,167.9815754,187.856781,211.5726297,247.5419356,277.6120796,317.8892101,290.1556751,324.8277261,376.3749811,412.7762605,444.8643576,472.2662357,482.0645686,456.0279506,451.0890885,546.2125932,575.8827814,524.6666862,576.9747294,664.5935433,649.1439879
GDP per capita (current US$),NY.GDP.PCAP.CD,"Congo, Rep.",COG,124.7823589,139.9957532,149.7024669,150.7381679,158.1355932,164.2505326,177.6110943,185.711648,190.8986633,195.5006505,196.8238117,223.6753157,276.4939423,353.7525807,370.4183021,472.0820711,453.0692003,448.5010848,502.9580194,670.3599155,932.508546,1065.741616,1130.258493,1074.505323,1095.837852,1047.667839,870.2999734,1049.84783,981.893651,1030.362506,1173.264436,1110.972104,1163.534935,1034.753194,662.8773341,771.6139457,902.0457464,807.8918994,663.7287028,780.5897055,1029.960689,859.4400125,910.8697108,1023.088496,1314.411281,1810.588942,2116.868943,2219.912307,2848.653163,2283.949872,2962.762481,3415.062374,3753.860928,3719.651036,3623.827057,2455.340858,2107.518618,2227.732609,2715.260418,2508.940444,2011.28344,2540.470024,2649.230634,2508.823395
GDP per capita (current US$),NY.GDP.PCAP.CD,Costa Rica,CRI,376.9687856,351.2010859,331.1462142,341.5761929,349.9013435,369.9805597,391.211288,409.9831184,440.6006687,472.6718324,530.7063376,565.2875631,633.19966,762.0825583,809.6960522,928.5050859,1113.036426,1380.475197,1541.069635,1717.784647,2001.176738,1057.416332,1021.892737,1199.898659,1357.643297,1414.128192,1551.691775,1549.941803,1537.461223,1705.431654,1808.495959,2221.474653,2578.025038,2814.044541,3005.540317,3240.711145,3194.112988,3373.410585,3580.933885,3653.754208,3773.033793,3941.598643,4021.425361,4123.506487,4376.080428,4643.45857,5188.361792,6055.086779,6841.91146,6737.860751,8147.243985,9137.455101,9971.651656,10633.26655,10737.67888,11529.95517,11899.81398,12118.13362,12383.14995,12669.34115,12179.25667,12604.04884,13365.3564,16595.37038
GDP per capita (current US$),NY.GDP.PCAP.CD,Cote d'Ivoire,CIV,147.2778341,160.652717,161.3902338,183.1001573,213.1416085,204.7170594,219.2378312,222.9755137,253.7137392,259.0526536,265.7403582,277.000411,309.2651087,400.8745245,468.8026274,568.1135081,652.7028087,844.8156245,1025.933654,1143.385843,1225.415515,978.074766,845.6649771,736.7106159,711.085257,700.2808233,888.3413745,945.9986268,928.6417258,851.2133965,906.4115131,848.2820271,868.7255409,829.4824782,602.3319697,769.2556834,1220.121445,1176.851968,1237.131416,1154.479067,986.7773529,974.7799853,1020.950491,1173.063882,1267.764824,1267.08731,1303.564966,1451.232532,1683.337506,1638.804685,1654.177959,1701.70464,1649.301616,1903.054229,2124.01943,1941.581898,1999.195372,2113.341524,2295.540336,2309.313583,2350.751397,2649.173048,2491.895934,2728.803246
GDP per capita (current US$),NY.GDP.PCAP.CD,Croatia,HRV,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5369.109761,4000.916774,2321.152041,2447.503191,3237.926463,4930.335297,5298.885083,5330.3289,5711.485701,5267.630521,4952.309524,5363.832904,6219.643734,8192.60925,9723.364676,10446.44196,11505.41041,13762.67129,15900.46936,14422.91986,13697.4522,14664.36908,13452.9759,14002.2381,14035.85974,12135.10362,12634.31957,13655.47982,15132.9554,15218.5258,14383.8695,17943.41513,18673.17799,21459.78478
GDP per capita (current US$),NY.GDP.PCAP.CD,Cuba,CUB,..,..,..,..,..,..,..,..,..,..,641.8533072,766.1069507,887.2171977,1074.18706,1211.71041,1369.245073,1436.285607,1468.709342,1833.990853,2003.582846,2030.041049,2046.010188,2114.620716,2223.920891,2388.285775,2258.389142,2366.921203,2441.575942,2633.847388,2567.017064,2695.614865,2269.645578,2048.068839,2063.222123,2613.005039,2784.902605,2281.97555,2306.38394,2332.508217,2562.274105,2752.203783,2844.244437,3007.193074,3205.688398,3403.296163,3791.873006,4336.87333,4814.854876,4992.824494,5094.437562,5275.532601,6106.006792,6467.337914,6814.243844,7117.535735,7683.740254,8055.925868,8543.330067,8831.910409,9139.38051,9499.572504,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19426.32638,19809.82232,19721.29216,19623.02999,19361.813,18944.09615,18938.24405,19119.12439,19220.6867,16356.09336,17980.08869,20492.81531,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Cyprus,CYP,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,976.3342285,1157.411621,1476.271484,1929.403564,2559.259766,4232.022949,4033.240479,4122.784668,4091.048584,4258.743652,4488.287109,5642.631348,6690.578125,7645.629883,8038.914063,9641.575195,9696.099609,11310.07227,10526.1416,11617.69238,15261.41016,15139.22656,14234.24414,15092.82617,15287.91895,14388.34766,14821.44727,16093.21484,20252.23828,23792.62109,24959.25977,26729.32422,31244.92578,35397.36328,32236.53516,31105.02734,32485.80273,28991.92969,27797.45313,27244.34375,23487.21875,24715.14258,26697.00586,29419.88672,29419.99219,28281.41211,32745.83984,32048.24805,34701.44141
GDP per capita (current US$),NY.GDP.PCAP.CD,Czechia,CZE,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3941.503094,2896.609131,3372.86543,3956.17835,4630.551217,5824.121291,6532.837055,6034.488437,6489.703619,6337.41912,6029.038193,6637.041657,8060.868703,9818.568493,11749.85266,13430.6699,15261.79759,18466.54793,22804.57768,19861.69743,19960.06849,21871.26608,19870.80121,20133.16914,19890.91991,17829.69832,18575.23203,20636.19995,23424.48046,23664.84786,22992.87938,26822.51419,27226.61564,30427.42347
GDP per capita (current US$),NY.GDP.PCAP.CD,Denmark,DNK,1389.021344,1530.537734,1711.218075,1807.252726,2049.397168,2284.228422,2487.136181,2700.74629,2776.13539,3151.133161,3464.455156,3845.506089,4654.298936,6119.370222,6770.750027,7999.112667,8787.589722,9783.852022,11826.01861,13751.99895,13883.88714,12081.80105,11804.43289,11857.89214,11562.91908,12253.10021,17201.08881,21340.72786,22527.04673,21901.05475,26891.44645,27011.37746,29569.66036,27597.97523,29995.57962,35351.36546,35650.71409,32835.93994,33368.14242,33440.79481,30743.54768,30751.65435,33228.69354,40458.7774,46511.59833,48799.8256,52026.99951,58487.05497,64322.0635,58163.27688,58041.39844,61753.64713,58507.50805,61191.1937,62548.98473,53254.85637,54663.99837,57610.09818,61591.92887,59592.98069,60836.59241,69268.6518,67790.05399,67967.38187
GDP per capita (current US$),NY.GDP.PCAP.CD,Djibouti,DJI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,850.9654836,..,825.5468795,820.5767723,785.2944654,783.6958542,735.7303869,767.1062359,762.4751841,788.6244733,790.5161067,766.315697,752.7494467,740.0389531,745.2067822,742.8656972,747.7791229,749.0816325,771.3742316,813.8979436,852.8901883,907.8179438,980.0310324,1131.635726,1164.251683,1227.820853,1322.726251,1418.460858,2102.197948,2239.114538,2409.311902,2545.738799,2655.73322,2755.838293,2876.043664,2921.738706,3062.551482,3278.138696,3606.416896
GDP per capita (current US$),NY.GDP.PCAP.CD,Dominica,DMA,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,635.8701922,788.2421639,756.0707851,997.6246723,1125.80748,1232.720743,1365.249159,1517.419244,1668.974984,1897.942267,2144.796555,2430.589145,2645.762672,2899.060601,3178.475332,3386.665981,3549.652676,3820.545017,3967.026809,4225.850637,4385.994541,4676.827165,4829.241889,4879.149773,4991.764173,4881.138793,5016.088237,5354.799195,5304.126097,5677.051175,6126.849496,6661.465047,7109.978253,7182.400203,7288.497948,7054.875977,7240.679119,7502.12091,7724.042411,8223.04145,7408.091301,7833.195013,8561.587011,7003.469891,7668.158132,8347.32336,8953.896394
GDP per capita (current US$),NY.GDP.PCAP.CD,Dominican Republic,DOM,203.8797509,191.9074408,234.0419248,258.7602227,273.32472,229.5596054,246.7714549,251.8425784,255.0535031,282.6815997,331.8907091,362.2951315,420.6314721,483.346021,587.6572888,704.8336683,754.7774557,854.9928668,861.5138033,977.4143136,1174.693353,1284.789552,1374.468639,1499.964293,1845.560023,786.0297222,934.0593513,870.6550929,786.3823823,957.9600927,992.2389642,1349.813234,1562.522047,1726.625479,1896.020163,2114.0906,2276.69841,2456.105936,2616.745452,2631.743565,2845.846553,2953.247844,3085.517811,2399.498091,2468.43679,3903.815207,4080.045739,4676.079051,5053.330285,5002.15317,5509.568034,5859.381524,6049.471587,6171.295127,6533.670911,6838.936746,7191.069703,7513.497982,7947.159331,8173.344699,7167.914974,8476.749639,10111.24571,10716.01336
GDP per capita (current US$),NY.GDP.PCAP.CD,Ecuador,ECU,448.1147974,369.1146735,310.4449417,362.3803805,432.9584364,447.2344794,442.0331668,451.2891299,443.2422308,518.950563,463.7724284,433.6708481,487.6287894,579.0919066,954.8747785,1088.081526,1244.727084,1468.873677,1545.82313,1789.23052,2197.867369,2611.253278,2324.829121,1950.059651,1874.381963,1853.091863,1613.696898,1433.332092,1309.143369,1360.486975,1458.326346,1589.752174,1657.85872,1701.159459,2001.178159,2113.263652,2142.328641,2349.218685,2293.655828,1582.758607,1389.097929,1800.398365,2069.849768,2328.003883,2600.369808,2925.113573,3261.514958,3497.705734,4217.444584,4076.234948,4546.578775,5183.6237,5666.217447,6141.983181,6436.761037,6002.108311,5941.234709,6256.683019,6316.468841,6203.727051,5450.433761,6036.447274,6476.644575,6533.351504
GDP per capita (current US$),NY.GDP.PCAP.CD,"Egypt, Arab Rep.",EGY,..,..,..,..,..,160.5747365,166.9561122,172.9638574,178.657108,191.918574,231.2174024,242.1332786,255.971414,272.0453531,243.3132672,299.9871999,335.8463339,354.8976152,356.2506611,422.696046,495.3285356,493.0131759,600.0430521,653.9354412,697.8979337,780.5105282,802.2179694,765.6057309,644.2196325,712.914876,751.1874902,637.8975973,697.7260405,758.8296192,826.7189671,937.5431501,1031.488078,1170.804798,1239.353562,1297.57469,1398.859831,1327.096518,1144.532398,1056.937209,1016.253884,1133.105461,1332.33941,1586.472921,1941.899973,2212.218148,2509.772034,2645.622535,3059.135428,3088.890834,3196.861381,3370.382447,3331.612461,2439.967284,2531.200079,3017.258336,3571.556907,3886.722498,4295.407496,3512.580065
GDP per capita (current US$),NY.GDP.PCAP.CD,El Salvador,SLV,..,..,..,..,..,276.0554627,284.5670327,291.0024441,293.2577672,297.1997968,313.0400183,319.880475,332.7234684,370.7154532,418.1374275,462.1621728,558.7572746,691.0613365,719.6466508,781.3236783,792.6294613,755.5659457,738.9695741,747.6731461,765.6871005,779.2819285,758.7656524,781.1110278,810.3526973,829.5125146,897.5929821,961.778992,1047.043157,1186.340725,1348.907912,1552.130208,1653.630549,1749.501835,1858.371394,1904.874902,1977.840614,2051.158774,2106.739469,2197.482001,2273.955503,2434.323531,2651.430888,2814.589889,2964.17214,2889.685887,3017.307395,3304.974183,3471.051269,3555.1621,3638.517658,3761.51368,3870.312982,3986.049014,4145.862351,4280.288404,3960.313892,4599.678786,5048.443973,5344.214394
GDP per capita (current US$),NY.GDP.PCAP.CD,Equatorial Guinea,GNQ,..,..,32.87596473,38.30178691,44.01032846,219.4784358,229.20764,234.5121409,214.1101585,210.8407014,209.2771169,208.1953466,214.2676503,272.4483372,324.0656348,368.1949693,375.5545288,383.1847212,..,..,179.2611236,123.6956486,140.2879187,131.9769824,140.5631766,164.1702366,192.328245,225.0550536,232.9418098,196.8377299,240.832676,229.5516195,268.6974828,261.5119028,186.6824,252.9752842,399.0281438,730.4487849,588.6416081,948.2295985,1527.056378,2031.419386,2395.845119,3146.518575,5337.614389,9502.858816,11140.19017,13776.90333,19849.71777,14398.77049,14905.51458,18659.41602,18756.42503,17644.5943,16804.92493,9788.983804,8035.307666,8410.397974,8719.186876,7317.390026,6198.942519,7473.926061,8052.256529,7066.616593
GDP per capita (current US$),NY.GDP.PCAP.CD,Eritrea,ERI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,248.3413094,236.1301243,260.3125149,267.9446811,306.3222582,299.5731251,320.9653015,292.351055,295.196924,305.6027611,286.2977189,327.9760109,401.3745252,387.8985319,420.5287398,450.4097137,459.1784027,602.0632238,504.9724602,643.7900423,..,..,..,..,..,..,..,..,..,..,..,..
GDP per capita (current US$),NY.GDP.PCAP.CD,Estonia,EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2685.908893,2819.126121,3134.389753,3380.926302,3682.952301,4093.392477,4140.936602,4070.609024,4505.858332,5341.628947,7203.523038,8914.103557,10412.64431,12639.40007,16744.58445,18204.96648,14711.73527,14663.04461,17487.80478,17403.20533,19056.00192,20261.06673,17402.03761,18295.34293,20437.76538,23165.84948,23581.65684,23565.17594,27698.47935,28114.14318,29823.74961
GDP per capita (current US$),NY.GDP.PCAP.CD,Eswatini,SWZ,101.6528653,121.896821,127.1996057,146.4830401,171.665079,180.9860807,192.6986325,182.5025269,189.8313357,244.3863397,253.214761,299.9740186,313.8667654,461.6806768,534.3876176,565.8095882,518.6914783,560.6571595,608.0117757,711.6206844,905.4618263,926.2667351,847.3124436,847.1882682,730.0770983,512.6415424,615.1343127,769.9353635,871.0937029,843.779714,1305.24553,1299.449393,1388.681941,1423.449712,1488.140079,1781.708861,1646.223536,1732.769916,1568.816899,1519.966708,1686.657532,1481.163082,1362.970568,2075.561667,2599.15215,2964.972487,3053.932571,3200.512571,3022.456177,3270.137761,4035.534481,4360.959967,4396.57912,4111.128382,3928.522755,3583.31129,3339.990401,3824.046783,4021.445556,3843.380046,3372.904611,4068.57379,3986.887239,3797.301209
